|index|metroId|metropolitanAreas|latitude|longitude|CDD|URB_AREA|URB_AREA_CORE|FRAGMENTATION|POP_DEN|PWM_EX_CORE|T_Y0_14_SH_NAT|T_Y15_64_SH_NAT|T_Y65_MAX_SH_NAT|CONSTR_RAT|TREECOVER_SHARE_CORE|CITY_REL_ROADS|CITY_REL_WATER|CITY_EVAPOTRANS
412|412|NL009|Arnhem|51.984257|5.9108573|6.0|129.0|36.0|2.6|688.0|13.1|2.4|2.5|2.4|0.21287128712871287|40.1|6.695337095337095|0.1555195416097832|0.38322705672705676
413|413|NL010|Heerlen|50.8876735|5.9773285000000005|6.0|82.0|57.0||871.0|11.1||||0.2469879518072289|9.4|3.668072468072468|0.08520212510634988|0.20995277695277695
414|414|NL012|Breda|51.588784499999996|4.7760237000000005|6.0|164.0|53.0|2.2|499.0|12.8|2.1|2.2|2.3|0.22404371584699453|12.2|8.087436887436887|0.18785528788508468|0.46290792990792995
415|415|NL013|Nijmegen|51.84257485000001|5.838960628748229|6.0|95.0|35.0||808.0|12.7||||0.23869346733668342|7.4|4.3972675972675965|0.1021398969648411|0.2516903771903772
416|416|NL503|s-Hertogenbosch|51.6889351|5.3031044000000005|6.0|93.0|44.0||739.0|12.3||||0.25271739130434784|5.1|4.0658152658152655|0.094440909756436|0.2327187407187407
417|417|NL507|Leiden|52.1518157|4.4811088666204295|2.0|84.0|50.0|2.6|1749.0|13.5|2.0|2.1|2.0|0.4307692307692308|2.4|2.154440154440154|0.050043416854633205|0.12331563706563706
418|418|NL511|Zwolle|52.508975899999996|6.0943765|5.0|98.0|28.0|2.9|284.0|11.9|2.3|2.0|2.0|0.07986960065199673|1.5|13.556400356400356|0.314888576823769|0.7759399316899317
419|419|NL514|Alkmaar|52.6008538|4.817099446443963|2.0|103.0|59.0|2.8|599.0|12.5|1.7|1.6|1.8|0.21775898520084566|1.4|5.225898425898426|0.12138736498585388|0.29911946836946834
420|420|NO001|Oslo|59.913330099999996|10.7389701|3.0|249.0|80.0|2.6|176.0|9.0|25.8|26.2|21.8|0.03363501283263542|66.3|0.5819269566513018|0.09406982946613392|2.8599986442362173
421|421|NO002|Bergen|60.39430550000001|5.3259192|0.0|264.0|82.0|3.5|120.0|6.4|8.1|8.0|7.1|0.07890017931858936|38.9|0.2630187217283879|0.04251758062862138|1.2926591197642014
422|422|NO003|Trondheim|63.4305658|10.3951929|1.0|27.0|9.0|3.7|40.0|7.2|5.3|5.4|4.7|0.004045549895115373|52.7|0.5246225190721043|0.08480643547980249|2.5783643052320024
423|423|NO004|Stavanger|59.1020129|5.712611357275701|0.0|60.0|21.0|3.7|116.0|8.2|7.2|6.5|4.8|0.021436227224008574|10.4|0.22002074181642495|0.03556685839196391|1.081336783090257
424|424|PL001|Warsaw|52.2319581|21.0067249|30.0|602.0|238.0|2.9|360.0|24.5|8.4|7.9|9.0|0.07000814048145133|21.7|2.325496292909168|0.04012648858287225|4.009852134435119
425|425|PL002|Lodz|51.768732299999996|19.456991100000003|28.0|166.0|118.0|1.8|546.0|28.3|2.0|2.4|3.1|0.0980507974010632|13.0|0.457851520397165|0.007900237838214063|0.7894731554365223
426|426|PL003|Cracow|-25.2951573|150.30253369999997|6.0|332.0|134.0|3.2|372.0|36.4|3.6|3.6|3.9|0.08843899840170485|10.1|1.0152242218375411|0.017517715797197634|1.7505506352679885
427|427|PL004|Wroclaw|51.126310600000004|16.97819633051261|53.0|152.0|87.0|2.2|327.0|26.4|2.1|2.3|2.5|0.057488653555219364|12.8|0.7150380507561159|0.012337996954659177|1.232939765489761
428|428|PL005|Poznan|52.400663200000004|16.919732591780882|53.0|173.0|79.0|2.7|315.0|22.8|2.7|2.5|2.6|0.05604146420472951|22.1|0.8348420811967207|0.014405218078302902|1.4395177973021525
429|429|PL006|Gdansk|54.36143405|18.628218475572737|22.0|185.0|110.0|2.1|435.0|14.3|3.1|3.0|3.2|0.0705030487804878|33.0|0.7096292909168108|0.012244668687226049|1.2236134435117747
430|430|PL007|Szczecin|53.4301818|14.550962300000002|33.0|85.0|62.0|1.4|429.0|17.6|1.1|1.3|1.4|0.07542147293700088|32.3|0.3047836169448345|0.005259047869856615|0.525538243459516
431|431|PL008|Bydgoszcz|53.12974625|18.02936965853485|37.0|79.0|50.0|2.4|239.0|20.3|1.2|1.3|1.4|0.03769083969465649|45.7|0.5668380311591599|0.00978080242699154|0.977398543292942
432|432|PL009|Lublin|51.2181945|22.55467756519268|36.0|106.0|50.0|4.9|208.0|23.8|1.7|1.7|1.9|0.032939714108141706|12.2|0.8702694581441683|0.015016518229989874|1.5006052062579616
433|433|PL010|Katowice|50.2598987|19.021585199999997|19.0|792.0|342.0|2.3|650.0|34.6|6.1|6.7|7.4|0.2009642222786095|32.1|1.0657961263350426|0.018390335097697354|1.8377517457621586
434|434|PL011|Bialystok|53.12750505|23.147050870161664|30.0|57.0|35.0|3.0|192.0|21.0|1.1|1.1|1.1|0.025537634408602152|21.4|0.6036175980664337|0.010415434645536792|1.0408175327432474
435|435|PL012|Kielce|50.85403585|20.60991435210145|7.0|83.0|35.0|5.0|178.0|24.8|1.0|1.0|1.1|0.03705357142857143|29.0|0.6057811020021556|0.010452765952510042|1.0445480615344418
436|436|PL013|Torun|53.0145361|18.596583144651557|36.0|58.0|33.0|3.7|202.0|20.0|0.9|0.8|0.8|0.03656998738965952|40.8|0.42891465525688344|0.007400931607446843|0.7395773328542968
437|437|PL014|Olsztyn|53.77672389999999|20.47778129221034|28.0|23.0|16.0|3.9|128.0|17.8|0.7|0.7|0.6|0.011386138613861386|35.1|0.5462847437698011|0.009426155010745663|0.9419585197765948
438|438|PL015|Rzeszow|50.013064|22.016143457294312|25.0|108.0|34.0|5.1|221.0|25.2|1.4|1.3|1.3|0.047182175622542594|1.9|0.6190325636084528|0.0106814202077212|1.0673975503805078
439|439|PL020|Nowy Sacz|49.61030395|20.715955211138088|2.0|58.0|20.0|5.4|200.0|31.9|0.8|0.7|0.6|0.0445468509984639|12.8|0.35211026553875296|0.006075670209896462|0.6071435607668944
440|440|PL024|Czestochowa|50.8089997|19.1244089281233|16.0|103.0|51.0|4.7|208.0|29.4|0.9|1.1|1.2|0.053229974160206715|6.2|0.523297514452755|0.00902950987415488|0.902321651370154
441|441|PL025|Radom|51.41716055|21.160944780832747|23.0|53.0|38.0|2.4|421.0|26.8|0.8|0.8|0.7|0.0780559646539028|6.6|0.1836273965444034|0.0031684946793546064|0.3166286311526276
442|442|PL506|Bielsko-Biala|49.81207845|19.029198802013944|6.0|94.0|39.0|3.8|499.0|31.7|1.0|0.9|1.0|0.12824010914051842|31.9|0.19823104811052683|0.0034204810014240453|0.34180970049319015
443|443|PL514|Tarnow|50.0259883|20.96405842696229|15.0|73.0|26.0|4.6|243.0|30.1|0.8|0.8|0.8|0.058213716108452954|2.9|0.339129241924421|0.00585168236805696|0.5847603880197276
444|444|PT001|Lisbon|38.707750700000005|-9.1365919|49.0|635.0|331.0|0.8|679.0|10.4|30.6|27.5|28.4|0.1469567229807915|14.0|4.2358305605770825|0.05155756405925839|2.055226874776215
445|445|PT002|Porto|41.1494512|-8.6107884|14.0|355.0|266.0|0.7|1362.0|8.4|12.4|12.9|10.9|0.372507869884575|31.1|0.9342158121337559|0.011371061918184041|0.4532819281790633
446|446|PT005|Coimbra|40.2109801|-8.429205699999999|21.0|184.0|69.0|3.3|168.0|12.4|2.3|2.6|3.1|0.11281422440220723|35.7|1.5988520352467532|0.019460862527343307|0.7757637196852594
447|447|SE001|Stockholm|59.3251172|18.0710935|3.0|347.0|112.0|1.2|304.0|6.5|24.2|23.2|17.9|0.04908756542651011|45.0|||
448|448|SE002|Gothenburg|57.7072326|11.9670171|3.0|209.0|209.0|1.5|226.0|7.5|9.9|10.0|9.8|0.04926921263554927|64.6|||
449|449|SE003|Malmo|55.6052931|13.000156599999999|4.0|177.0|96.0|1.6|346.0|10.1|6.7|6.6|6.5|0.09577922077922078|15.8|||
450|450|SE006|Uppsala|59.85861260000001|17.6387436|8.0|61.0|45.0|1.8|40.0|5.3|2.9|2.9|2.6|0.008907710280373831|60.5|||
451|451|SI001|Ljubljana|46.049980299999994|14.506860199999998|1.0|142.0|62.0|4.7|228.0|20.7|27.3|25.8|24.4|0.060839760068551844|46.1|22.134077590830536|0.025945269556842333|1.524151933811406
452|452|SI002|Maribor|46.5576439|15.6455854|5.0|95.0|28.0|12.7|149.0|20.7|14.2|15.8|16.4|0.0437989857076994|42.4|20.56932917502632|0.024111092403080986|1.4164034037861781
453|453|SK001|Bratislava|48.1516988|17.1093063|30.0|109.0|109.0|2.7|1683.0|18.4|11.0|11.3|12.4|0.2970027247956403|26.3|||
454|454|SK002|Kosice|48.7172272|21.249677399999996|16.0|58.0|58.0|6.1|1486.0|21.9|7.1|6.7|6.4|0.23770491803278687|34.7|||
455|455|UK001|London|51.5073219|-0.1276474|0.0|2050.0|1442.0|0.5|1714.0|13.0|19.9|19.4|14.1|0.29420206659012627|4.8|4.9657044599677596|0.04093890354020419|3.666156475013434
456|456|UK002|West Midlands urban area|52.86188315|-2.71650119318044|0.0|684.0|548.0|0.4|1410.0|11.7|5.2|4.7|4.5|0.31813953488372093|7.8|1.5321849295250694|0.012631837343777126|1.1312049973132725
457|457|UK003|Leeds|53.797418500000006|-1.5437941000000002|0.0|576.0|461.0|0.3|501.0|11.7|4.2|4.0|3.8|0.11265401916682966|4.0|3.6437495556565946|0.03004027178545695|2.6901633261687263
458|458|UK004|Glasgow|55.8609825|-4.248878700000001|0.0|333.0|219.0|0.4|534.0|9.3|2.6|2.9|2.6|0.09895988112927191|11.9|2.3980475757450503|0.01977029426130699|1.7704673562600752
459|459|UK006|Liverpool|53.407154000000006|-2.9916650000000002|0.0|348.0|263.0|0.4|1521.0|10.4|2.2|2.4|2.4|0.35080645161290325|4.2|0.7069430000413344|0.005828270997686935|0.5219327243417519
460|460|UK007|Edinburgh|55.9533456|-3.1883749|0.0|143.0|75.0|0.5|496.0|7.9|1.2|1.4|1.2|0.08299477655252467|7.0|1.2278858760798579|0.010123095694571156|0.9065424234282644
461|461|UK008|Manchester|53.479489199999996|-2.2451147999999996|0.0|708.0|558.0|0.4|1042.0|11.8|5.3|5.1|4.7|0.2271414821944177|5.1|2.2213118257347166|0.018313226511885255|1.6399841751746373
462|462|UK009|Cardiff|51.481654600000006|-3.1791934|0.0|193.0|66.0|0.4|761.0|11.2|1.4|1.4|1.3|0.1643952299829642|4.7|0.8366442359360144|0.006897570717020626|0.6176905427189683
463|463|UK010|Sheffield|53.38066260000001|-1.4702278|0.0|308.0|277.0|0.3|920.0|12.2|1.8|1.8|1.8|0.24483306836248012|7.7|0.8965063448104823|0.007391093664405406|0.6618864588930683
464|464|UK011|Bristol|51.453802200000005|-2.5972985|0.0|194.0|76.0|0.3|939.0|11.6|1.4|1.5|1.4|0.1975560081466395|5.5|0.6998165585086595|0.005769518265855413|0.516671305749597
465|465|UK012|Belfast|54.5964411|-5.9302760999999995|0.0|194.0|72.0|0.5|420.0|11.0|1.3|1.2|1.1|0.10583742498636116|8.8|1.30627673293928|0.010769375744717894|0.9644180279419667
466|466|UK013|Newcastle upon Tyne|54.97384739999999|-1.6131572|0.0|268.0|183.0|0.4|212.0|9.5|1.6|1.8|1.9|0.04940092165898618|6.2|3.8660945314760466|0.031873357018600425|2.854319586243955
467|467|UK014|Leicester|52.636139799999995|-1.1330788999999999|0.0|170.0|47.0|0.7|613.0|12.5|1.4|1.3|1.2|0.12186379928315412|2.4|0.9941385938081263|0.00819600609049725|0.7339678936055885
468|468|UK016|Aberdeen|57.1482429|-2.0928095|0.0|55.0|35.0|0.4|75.0|7.4|0.7|0.8|0.7|0.0084706607115355|10.3|4.6271984871657095|0.03814814877820692|3.4162390918860828
469|469|UK017|Cambridge|52.2034823|0.1235817|0.0|86.0|21.0|0.8|232.0|12.5|0.6|0.6|0.6|0.05402010050251256|0.0|1.1345294920018187|0.009353434907578225|0.8376178398710371
470|470|UK018|Exeter|50.725562|-3.5269108|0.0|90.0|22.0|0.9|189.0|9.8|0.6|0.7|1.0|0.03676470588235294|5.1|1.7445528871987763|0.014382668752356467|1.2879952713594842
471|471|UK019|Lincoln|40.8088861|-96.70777509999999|0.0|63.0|17.0||143.0|11.6||||0.029815428300993846|4.6|1.5058170958541728|0.012414452236000496|1.1117377485223
472|472|UK023|Portsmouth|50.8036831|-1.0756139999999998|0.0|100.0|44.0|0.8|2678.0|11.2|0.8|0.8|0.8|0.5102040816326531|2.2|0.13967825404042492|0.0011515535438978218|0.10312380440623321
473|473|UK025|Coventry|52.4081812|-1.510477|0.0|143.0|143.0|0.6|855.0|11.2|1.1|1.1|1.1|0.17589175891758918|1.3|0.5793796966064564|0.004776597097902699|0.4277533315421816
474|474|UK026|Kingston upon Hull|53.74357220000001|-0.3394758|0.0|101.0|48.0|0.3|239.0|11.1|0.9|0.9|1.0|0.040742234772085516|0.4|1.7666448559500683|0.014564802221034184|1.304305668995164
475|475|UK027|Stoke-on-Trent|53.0162014|-2.1812607|0.0|115.0|90.0|0.6|528.0|12.5|0.7|0.7|0.7|0.13083048919226395|2.4|0.6264142107221097|0.005164365127990741|0.462478694250403
476|476|UK029|Nottingham|52.9534193|-1.1496461|0.0|198.0|53.0|0.7|978.0|12.0|1.3|1.4|1.3|0.21951219512195122|4.2|0.6428050262472615|0.005299496411203241|0.47457995701235894
477|477|UK030|Wirral|53.3409714|-3.0500916|0.0|70.0|70.0|0.3|2045.0||0.5|0.5|0.6|0.445859872611465|1.1|0.11188513206299343|0.0009224178897548877|0.08260427189682966
478|478|UK033|Guildford|51.2356068|-0.5732063000000001|0.0|69.0|37.0||432.0|10.7||||0.11201298701298701|22.5|0.438988798412764|0.003619168280821725|0.32410338527673294
479|479|UK506|Doncaster|53.5227681|-1.1335312|0.0|97.0|97.0||541.0|12.0||||0.17077464788732394|3.7|0.4047818790559253|0.003337155168030422|0.29884857603439013
480|480|UK510|Sunderland|54.9058512|-1.3828726999999998|0.0|67.0|67.0|0.4|1996.0|9.4|0.4|0.4|0.4|0.4855072463768116|4.2|0.09834489315091141|0.0008107876992749968|0.07260757657173562
481|481|UK513|Medway|51.4157386|0.5687308512408333|0.0|64.0|64.0|0.4|1393.0|12.6|0.4|0.4|0.4|0.3333333333333333|2.6|0.13682767742735502|0.001128052451165213|0.1010192369693713
482|482|UK515|Brighton and Hove|50.8453169|-0.14974689789029522|0.0|71.0|35.0|0.7|1057.0|9.9|0.6|0.7|0.7|0.16985645933014354|0.1|0.2978852560658042|0.0024558641905575995|0.2199272971520688
483|483|UK516|Plymouth|50.3712659|-4.1425658|0.0|75.0|45.0|0.7|188.0|10.0|0.6|0.6|0.7|0.035161744022503515|4.9|1.520069978919522|0.012531957699663539|1.1222605857066092
484|484|UK517|Swansea|51.6195955|-3.9459248|0.0|101.0|54.0|0.5|466.0|10.9|0.6|0.6|0.7|0.12287104622871046|5.9|0.5857934939858637|0.0048294745565510685|0.4324886082751209
485|485|UK518|Derby|52.92126170000001|-1.4761491000000002|0.0|121.0|51.0|0.6|704.0|11.9|0.8|0.7|0.8|0.1776798825256975|1.3|0.48531066837514986|0.0040010610377266154|0.3583026061257389
486|486|UK520|Southampton|50.9025349|-1.404189|0.0|142.0|66.0|0.6|439.0|12.1|1.0|1.0|1.1|0.09391534391534391|4.9|1.0775179597404207|0.008883413052926054|0.795526491133799
487|487|UK525|Milton Keynes|52.042979700000004|-0.7589607|0.0|71.0|71.0|0.4|832.0|10.6|0.5|0.4|0.3|0.2305194805194805|2.7|0.219494399206382|0.0018095841404108626|0.16205169263836647
488|488|UK528|Northampton|52.23433665|-0.9028072768185827|0.0|110.0|49.0|0.9|300.0|9.0|0.8|0.7|0.7|0.07133592736705577|0.7|1.098897284338445|0.009059671248420617|0.8113107469102634
489|489|UK539|Bournemouth|50.7194784|-1.8767711999999999|0.0|115.0|67.0|1.0|558.0|9.4|0.7|0.8|1.0|0.12405609492988134|8.3|0.6606211300789484|0.0054463782407820445|0.48773350349274586
490|490|UK546|Colchester|51.8896903|0.8994651|0.0|90.0|43.0|0.6|462.0|11.8|0.5|0.5|0.6|0.13353115727002968|1.1|0.48032215930227745|0.00395993412544455|0.3546196131112305
491|491|UK550|Dundee City|56.473846|-2.9664189535140895|0.0|36.0|22.0|0.8|118.0|7.3|0.4|0.4|0.5|0.01606425702811245|6.2|1.5970355474724094|0.013166487203443971|1.1790839065018808
492|492|UK552|Reading|51.456659|-0.9696511999999999|0.0|72.0|29.0||1471.0|10.5||||0.3287671232876712|1.0|0.1560690695655768|0.0012866848271103212|0.11522506716818914
493|493|UK553|Blackpool|53.8182212|-3.0564845000000003|0.0|75.0|26.0||669.0|9.1||||0.15527950310559005|1.1|0.34420712602819|0.0028377569474624894|0.2541265180010747
494|494|UK557|Blackburn with Darwen|53.69917695|-2.4709000953138327|0.0|61.0|48.0|1.0|363.0|10.3|0.5|0.4|0.4|0.07692307692307693|6.3|0.5651268135411069|0.004659091634239656|0.41723049435787213
495|495|UK559|Middlesbrough|54.5760419|-1.2344046999999998|0.0|147.0|111.0|0.7|937.0|9.9|0.9|0.9|0.9|0.24581939799331104|1.9|0.42616120365394944|0.003513413363524986|0.3146328318108544
496|496|UK560|Oxford|39.785206200000005|-75.9790215|0.0|110.0|24.0|0.8|270.0|11.3|0.8|0.8|0.8|0.05711318795430945|0.5|1.3725526391931548|0.011315776150751043|1.0133492208490058
497|497|UK562|Preston|53.7593363|-2.6992717|0.0|57.0|28.0|0.8|976.0|10.5|0.4|0.4|0.4|0.22265625|1.7|0.18243690323647335|0.0015040699348869506|0.13469231595916173
498|498|UK566|Norwich|52.628606000000005|1.29227|0.0|57.0|21.0|0.8|263.0|12.7|0.6|0.6|0.7|0.03802535023348899|4.2|1.0682535857479436|0.008807034501545075|0.7886866469639979
499|499|UK568|Cheshire West and Chester|53.16379785|-2.7285361135416943|0.0|164.0|112.0|0.4|358.0|10.0|0.7|0.7|0.8|0.12103321033210332|2.4|0.9656328276774274|0.007960995163171166|0.7129222192369694
500|500|UK569|Ipswich|52.0579495|1.1526345|0.0|90.0|27.0||228.0|12.5||||0.058900523560209424|1.8|1.0889202661927002|0.008977417423856488|0.8039447608812467
501|501|USA01|New York (Greater)|53.5674522|-2.4741216|41.0|6239.0|5389.0|4.2|835.0|8.6|6.0|6.4|6.2|0.2612646566164154|35.4|0.17751890697049005|0.006161495948436608|10.390077202096329
502|502|USA02|Los Angeles (Greater)|33.9327778|-118.30944440000002|899.0|6718.0|6718.0|1.7|210.0|10.5|5.7|5.7|4.7|0.08008869602536897|5.7|0.6235611789991058|0.021643157585710202|36.49666900612413
503|503|USA03|Chicago |41.875561600000005|-87.6244212|59.0|5095.0|4409.0|4.0|505.0|10.3|3.1|3.1|2.7|0.2690784261948772|10.7|0.1407588150538622|0.004885591531978525|8.238530645799582
504|504|USA04|Washington (Greater)|51.5456847|-0.16286083915201333|116.0|3536.0|2347.0|5.1|372.0|8.7|2.8|2.9|2.4|0.1485776713307282|39.3|0.1769167699744846|0.006140596401877841|10.354834477918363
505|505|USA05|San Francisco (Greater)|37.7760406|-122.4291379|142.0|2214.0|2080.0|2.5|478.0|8.4|1.9|2.1|1.9|0.16197234618479772|31.5|0.10161247652343502|0.003526862986565327|5.947318478871638
506|506|USA06|Philadelphia (Greater)|39.93191925|-75.19589004459965|79.0|2857.0|1638.0|4.8|496.0|9.3|1.9|2.0|2.0|0.22073707795719694|27.0|0.09621554492960856|0.0033395411248163744|5.6314392473506185
507|507|USA07|Dallas|32.7762719|-96.7968559|621.0|3953.0|3267.0|3.6|203.0|9.8|2.6|2.3|1.6|0.11244488692931304|2.7|0.26133489005643123|0.009070661225598365|15.295777388597003
508|508|USA08|Houston|29.7589382|-95.36769740000001|738.0|3680.0|2624.0|2.7|224.0|11.2|2.4|2.1|1.4|0.1249787739853965|11.2|0.21888794873308537|0.0075973722027519236|12.811382881730585
509|509|USA09|Miami (Greater)|25.7953962|-80.13623130805442|1127.0|2896.0|2720.0|2.9|379.0|7.5|1.7|1.9|2.3|0.18058240319261706|8.5|0.11921569141900121|0.0041378521995426255|6.977624291876835
510|510|USA10|Atlanta|33.7489924|-84.3902644|278.0|2768.0|1449.0|2.4|357.0|10.2|1.8|1.7|1.2|0.18778833107191317|45.7|0.10957406569284017|0.003803201435509029|6.413305609669175
511|511|USA100|Escambia|30.662588500000002|-87.3451089|698.0|290.0|201.0|10.0|95.0|8.6|0.1|0.1|0.2|0.0588474025974026|50.7|0.03663371748536746|0.0012715180918716753|2.144149935172978
512|512|USA101|Caddo|34.1267595|-96.2633229|564.0|215.0|124.0|9.5|47.0|10.7|0.2|0.1|0.1|0.02227056142531593|57.6|0.07176580937575841|0.0024909163268930913|4.200410607581154
513|513|USA102|Tulare|36.2516475|-118.85258300000001|344.0|106.0|106.0|14.7|36.0|13.6|0.2|0.1|0.1|0.00844083452779105|39.9|0.09335353575106423|0.0032402037738888997|5.46392753366523
514|514|USA103|Newport News|36.977501600000004|-76.42976999999999|246.0|252.0|178.0|2.0|269.0|8.0|0.1|0.1|0.1|0.15300546448087432|21.5|0.012243452252110432|0.00042495744669493696|0.716602058285287
515|515|USA104|York|53.959055500000005|-1.0815361000000001|65.0|306.0|306.0|12.0|187.0|9.8|0.1|0.1|0.2|0.12960609911054638|19.3|0.01755117836504719|0.0006091830793240717|1.0272601454836445
516|516|USA105|Genesee|43.0220032|-83.72743050000001|12.0|258.0|258.0|4.1|245.0|8.4|0.1|0.1|0.1|0.1532976827094474|11.6|0.01251106869477951|0.0004342461340543891|0.7322654912532713
517|517|USA106|Jefferson (TX)|29.834771999999997|-94.1704496|690.0|356.0|251.0|8.0|40.0|9.3|0.1|0.1|0.1|0.03305785123966942|8.7|0.08005448530842577|0.0027786076159427905|4.685541934228449
518|518|USA107|Santa Barbara|34.4221319|-119.7026673|119.0|202.0|202.0|5.9|62.0|8.1|0.1|0.1|0.1|0.028291316526610644|28.8|0.05307726112936762|0.0018422563262913477|3.1065808719835757
519|519|USA108|Lafayette|30.2240897|-92.0198427|646.0|378.0|167.0|7.9|50.0|8.3|0.1|0.1|0.1|0.043654001616814875|4.8|0.064369188251988|0.0022341873290415656|3.7674907241604734
520|520|USA109|Monterey|36.223107899999995|-121.38774280000001|230.0|145.0|145.0|6.5|50.0|6.2|0.2|0.1|0.1|0.016858504825020347|30.8|0.06393802842768781|0.002219222221629115|3.74225519326761
521|521|USA11|Boston|42.3602534|-71.0582912|31.0|1758.0|1441.0|2.6|648.0|6.8|1.2|1.4|1.3|0.26380552220888354|58.9|0.04953877705407645|0.0017194392378719248|2.8994754805180043
522|522|USA110|Mobile|30.6943566|-88.04305409999999|704.0|251.0|251.0|5.1|125.0|9.2|0.1|0.1|0.1|0.07596852300242131|62.6|0.024561242404962273|0.000852495084323055|1.437555070172792
523|523|USA111|Berks|51.4534889|-1.0318729593399247|45.0|243.0|243.0|20.3|185.0|9.6|0.1|0.1|0.1|0.10824053452115813|33.0|0.016688858716446823|0.0005792528644991703|0.976789083697917
524|524|USA112|Cameron|4.6125522000000005|13.153581099999998|1193.0|79.0|79.0|12.2|166.0|11.1|0.2|0.1|0.1|0.03126236644242184|11.4|0.01878518751735462|0.000652014248814879|1.0994859752804615
525|525|USA113|Bell|31.008165899999998|-97.43144129999999|690.0|207.0|168.0|4.7|57.0|8.6|0.2|0.1|0.1|0.027871280463174903|16.6|0.055210758880646124|0.001916307806073647|3.231453240367229
526|526|USA114|Nueces|27.715377399999998|-97.61999420000001|992.0|159.0|139.0|9.7|103.0|9.8|0.1|0.1|0.1|0.038856304985337244|0.4|0.03041906898338548|0.0010558141298577304|1.780410214027562
527|527|USA115|Marion (OR)|44.7486725|-122.9341855546875|6.0|221.0|181.0|8.5|80.0|5.8|0.1|0.1|0.1|0.044059011164274325|46.3|0.03728789101189187|0.0012942237720836695|2.182438326872495
528|528|USA116|Allen|37.888216799999995|-95.3170208|43.0|265.0|241.0|3.5|154.0|9.5|0.1|0.1|0.1|0.10243525318902204|3.2|0.019231214921803085|0.0006674953944139658|1.125591696893769
529|529|USA117|Scott|39.6333408|-90.4753685|81.0|215.0|182.0|15.1|64.0|9.1|0.1|0.1|0.1|0.035845281760586864|10.6|0.044587872864698466|0.0015475985217220595|2.6097019706102924
530|530|USA118|Stark|41.0712135|-89.80668309999999|32.0|187.0|187.0|6.9|250.0|10.4|0.1|0.1|0.1|0.12425249169435217|12.1|0.01118785406158239|0.00038831873544376445|0.6548185171337929
531|531|USA119|Tallahassee|30.4380832|-84.2809332|650.0|55.0|44.0|4.8|59.0|8.9|0.1|0.1|0.1|0.00858034321372855|85.8|0.047650594375244604|0.0016539023881691232|2.7889612590216695
532|532|USA12|Phoenix|33.448436699999995|-112.07414170000001|1290.0|2059.0|1909.0|1.9|118.0|8.0|1.5|1.4|1.4|0.054309981008651614|2.1|0.2818298492908383|0.009782019865876412|16.495335296728477
533|533|USA120|Cumberland (NC)|36.0748576|-79.78169720000001|330.0|185.0|164.0|4.4|141.0|8.8|0.1|0.1|0.1|0.06781524926686217|52.8|0.020279379322256985|0.0007038760865718202|1.1869401426850412
534|534|USA121|Lane|38.46516629999999|-100.4776682|1.0|201.0|201.0|3.4|30.0|6.0|0.1|0.1|0.1|0.016801805567165425|85.1|0.08893043065695026|0.003086682413364621|5.205045794333265
535|535|USA122|Winnebago (IL)|42.3255276|-89.1496574|38.0|228.0|194.0|5.5|165.0|8.9|0.1|0.1|0.1|0.1097737120847376|8.0|0.015439981983991114|0.0005359056568217268|0.9036930631806565
536|536|USA123|Chatham|51.380484499999994|0.5292758000000001|552.0|120.0|106.0|5.9|100.0|9.4|0.1|0.1|0.1|0.03233629749393695|35.6|0.02758679496513771|0.0009575088553035282|1.6146388817830601
537|537|USA124|Vanderburgh|38.0461185|-87.58065529999999|186.0|196.0|95.0|8.9|67.0|10.6|0.1|0.1|0.1|0.03764886669227814|13.6|0.03870031112597869|0.0013432473998141114|2.2651064453146352
538|538|USA125|Washtenaw|42.2582044|-83.8440853|18.0|164.0|164.0|2.2|192.0|8.8|0.1|0.1|0.1|0.0876068376068376|23.9|0.013916055018792185|0.00048301174269151304|0.8144985143351896
539|539|USA126|Lubbock|33.563520600000004|-101.879336|543.0|178.0|152.0|8.7|25.0|7.5|0.1|0.1|0.1|0.012432772228818887|0.6|0.10642957249147847|0.003694059359035466|6.229260272295358
540|540|USA127|Madison|43.074760999999995|-89.3837613|262.0|201.0|201.0|3.4|166.0|9.1|0.1|0.1|0.1|0.095260663507109|28.9|0.015685297056437772|0.0005444202869012247|0.9180512100679755
541|541|USA128|Marion (FL)|29.218245399999997|-82.0626948|756.0|334.0|334.0|1.8|78.0|6.9|0.1|0.1|0.2|0.07729692200879426|56.0|0.032121406910363796|0.001114900502227579|1.8800470515183516
542|542|USA129|Peoria|40.6938609|-89.5891008|107.0|188.0|106.0|11.6|80.0|8.8|0.1|0.1|0.1|0.04598825831702544|17.4|0.030389333823088914|0.001054782053484458|1.7786698325866745
543|543|USA13|Detroit (Greater)|42.33027|-83.0475556594147|19.0|2384.0|2046.0|2.7|430.0|9.7|1.3|1.4|1.4|0.234230693652977|23.6|0.07566111537460836|0.002626118331791784|4.4284005763373715
544|544|USA130|Collier|26.087964000000003|-81.3794941|1080.0|311.0|311.0|4.9|65.0|7.3|0.1|0.1|0.2|0.05820699981283923|64.4|0.03971874036613603|0.0013785960155986935|2.32471450966502
545|545|USA131|Luzerne|49.138486|-1.0505573000000001|11.0|153.0|153.0|20.4|136.0|9.0|0.1|0.1|0.1|0.06513409961685823|77.7|0.0174619728841575|0.0006060868502042544|1.0220390011609832
